,0
cons05.resp,0.7760037617092226
cons05.cvs,0.6271516533482884
cons05.cns,1.0
cons05.ren,0.5262834022877989
cons05.hep,0.657785702812643
cons05.hem,0.01233949640305962
niv,0.554921261062802
iv,0.5044309163924758
hfnc,0.46609106956314983
ecls,1.0
inotrope,0.6757866407525914
crrt,0.33067612768787963
sex,0.6222420445169602
ccc.neuro,0.49138542319754175
ccc.cardio,0.049684191226189285
ccc.pulmo,0.21275733613082626
ccc.uro,0.038270853668868225
ccc.gastro,0.0396978095038338
ccc.haemimmuno,0.19286910133955573
ccc.metabol,0.17310866346413023
ccc.malform,0.34214605344355414
ccc.onco,0.014640456436045108
ccc.neo,0.7040872309661268
ccc.surg,0.0006108086788314628
ccc.techdep,0.19286910133955573
ccc.transplant,0.01878774684504058
abx.change.pen,0.23347310570287527
abx.change.oxa,1.0
abx.change.pip,1.0
abx.change.cla,0.08587920000035515
abx.change.cxm,0.6867128988189402
abx.change.cro,0.07535749471770942
abx.change.fep,0.6867128988189402
abx.change.mem,1.0
abx.change.amk,1.0
abx.change.van,0.8351457495352159
abx.change.cip,0.5683808957642438
abx.change.lzd,0.26536312849162014
abx.change.cli,0.33067612768787963
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,0.6360645880491407
focus_clabsi,0.501670276537487
focus_cns,0.31921184118454426
focus_earnosethroat,1.0
focus_endocarditis,1.0
focus_osteoarticular,0.007936108873653813
focus_other,0.3015095445300872
focus_pneumonia,0.028108613600584635
focus_primbsi,0.010008186984734059
focus_skin,0.21397308994150738
focus_toxic_shock,1.0
focus_uti,0.19944069438508574
focus_wound,0.2531224625095772
patho_candida,1.0
patho_cons,1.0
patho_ecoli,0.455251155124357
patho_enterococcus,1.0
patho_hinfluenzae,1.0
patho_klebsiella,0.5262834022877989
patho_nmeningitidis,0.5768916950026954
patho_othergneg,0.5325133103486519
patho_othergpos,0.6803378705972325
patho_paeruginosa,1.0
patho_sagalactiae,0.023384736595387378
patho_saureus,0.25708533085851454
patho_spneumoniae,0.06390354063730601
patho_spyogenes,0.050631237748933786
patho_viridansgroup,0.37098335300627994
cahai_ca,7.738800916075366e-06
cahai_eos,0.002227992306005542
cahai_hai,0.004716132823649408
cahai_los.ca,0.16838547941214202
cahai_los.hai,1.0
cate_comorbidity,0.014327512478974225
cate_healthy,2.470335284223958e-07
cate_neonate,0.015984700290251706
eth_african,0.21287267213904365
eth_asian,0.49138542319754175
eth_caucasian,0.2098441739977328
eth_jewish,0.26536312849162014
eth_mixed,1.0
