,F_stat,p-value
O60240,4.282622901743126,0.0401980774832508
Q0Z7S8,41.61346078948325,9.709680551509856e-05
O95994,5.829899604233288,0.017089037770657345
infections_PC_30,16.001681057223262,9.709680551509856e-05
context_PC_12,1.6275481043519469,0.19933974172249733
Q9BZR6,13.770524451408898,0.0005825808330905913
cap.refill,6.275298758149438,0.013399359161083601
Q9HBB8,0.2128913379573683,0.6457908534809205
Q9BYZ8,16.058968074141653,9.709680551509856e-05
alat.high,27.14791609228967,9.709680551509856e-05
O75354,13.951704852892288,0.00038838722206039424
Q12968,0.5875566938227388,0.44111078745509275
infections_PC_27,1.3607250553651415,0.2412855617050199
P08727,0.32322260311726936,0.5794737353141082
context_PC_8,0.594629623186563,0.43897465773376054
Q16820,7.980145083686051,0.005049033886785125
Q13291,0.36166263990940273,0.541897271579765
P12724,126.75005699594868,9.709680551509856e-05
P30838,4.000615863211871,0.04874259636857947
A6NI73,82.7148298373646,9.709680551509856e-05
Q86SJ6,88.0423252267167,9.709680551509856e-05
Q96D42,0.19904627408471756,0.6618118263909117
Q9NXA8,11.840174788652876,0.000873871249635887
Q9NY25,54.58028298171994,9.709680551509856e-05
infections_PC_9,0.20762600090053265,0.6538498883386736
Q9UQV4,0.7228089691562931,0.3973201281677833
infections_PC_5,4.657373247417243,0.030488396931740946
P27695,57.899474548003646,9.709680551509856e-05
infections_PC_32,1.196810746308866,0.2812894455772405
P05412,4.915055033112667,0.02825517040489368
O95544,73.41561334889715,9.709680551509856e-05
infections_PC_31,0.5849052226087975,0.45014079036799687
P78310,14.580914095353043,9.709680551509856e-05
P25815,22.8616801614886,9.709680551509856e-05
Q07954,1.0520210173263846,0.3061462277891057
Q13574,17.81586168330314,9.709680551509856e-05
P53539,19.768058281793014,9.709680551509856e-05
Q6UWV6,0.5380772248797897,0.46033595494708224
Q16552,9.46521885767083,0.0027187105544227595
Q6EIG7,117.90954456954154,9.709680551509856e-05
P15514,1.3678729851508271,0.2425478201767162
Q9NRA1,3.340035707292898,0.06855034469365957
Q15661,14.858843544596198,9.709680551509856e-05
P07332,11.12401332474683,0.0013593552772113797
