,F_stat,p-value
P40121,1.550423175688285,0.2148752306049131
Q6EIG7,0.9590586474499302,0.3237207495873386
Q02880,5.193940198589485,0.022429362073987765
P50452,0.2048086569405113,0.6539469851441888
pelod.hem,13.27085252148278,0.0006796776386056899
P19878,5.4622633251605714,0.021846781240897173
O94992,0.4267573384701423,0.5111175842314788
P05089,4.7353248956714795,0.03039130012622585
O95544,0.9696765993710995,0.3161471987571609
P12724,13.000036307584482,0.00038838722206039424
Q9UQV4,0.04468427589838679,0.8308573647926983
P30838,2.645342057979497,0.1070006796776386
P27695,4.466590052946862,0.035828721235071366
O60934,6.541842030393445,0.01204000388387222
P18564,5.0828419824859585,0.02475968540635013
P30044,6.5433302538032105,0.010874842217691038
P16455,8.2566889979191,0.0041751626371492375
P14317,1.142894059109633,0.2885717059908729
P09960,1.144828848442359,0.2807068647441499
Q16773,4.724184880402956,0.03155646179240703
P51858,2.15301357744523,0.1413729488299835
context_PC_4,2.577099110859597,0.11107874550927274
O95786,0.9482726597621893,0.33110010680648605
P06850,1.9651750611105903,0.1621516652102146
psofa.hem,16.26179034381599,0.00019419361103019712
infections_PC_1,26.588944943485785,9.709680551509856e-05
Q12933,2.0105694738430504,0.15564617924070298
P09769,2.4473343512195886,0.11603068259054278
P25815,0.39447568557139395,0.5244198465870473
P09104,6.359762480194439,0.01271968152247791
Q9NY25,0.12040091434800879,0.7325953976114186
Q14790,3.2650969795421583,0.07262841052529372
context_PC_14,0.2516387103050001,0.6233614914069328
P01137,4.131347061227302,0.04359646567627925
Q03426,18.482733029065635,9.709680551509856e-05
Q9NQ88,5.278117889424325,0.02349742693465385
Q9HCM2,21.257166751722973,9.709680551509856e-05
Q13541,3.3934553876036286,0.06825905427711429
P41236,2.0999171102824605,0.14613069230022332
Q9UQQ2,6.034225081873487,0.015535488882415769
O15357,5.817096412541395,0.017283231381687542
Q96SB3,6.707175089320043,0.010389358190115544
rr.high,22.305459197577335,9.709680551509856e-05
P09238,0.0014033507381743333,0.9669870861248665
Q8WXI8,0.5494779746763545,0.4562578891154481
Q9NWZ3,4.953385745453773,0.026798718322167202
P23526,0.010648332470924117,0.9198951354500436
Q04637,5.433687815809922,0.0200990387416254
Q9GZT9,2.042696260230701,0.1539955335469463
Q92844,3.9760220455533384,0.04485872414797553
A6NI73,5.3238710454855225,0.022914846101563257
Q7L5Y9,2.20488217707929,0.13671230216525876
P31431,25.939910922349597,9.709680551509856e-05
platelets.low,34.498321651927434,9.709680551509856e-05
P49023,3.9744854269942387,0.04563549859209632
O14867,0.5269172393458339,0.46917176424895624
P21964,4.294044060726156,0.040003883872220605
Q05516,1.2085817702804038,0.27206524905330615
P35237,8.818131822138717,0.002815807359937858
Q9Y5K6,5.3513215281698905,0.021943878046412273
O60240,0.09028004769411928,0.7570637926012235
Q9UMR7,16.336406390865523,9.709680551509856e-05
anc.low,0.07396947092519086,0.7877463831439946
P46379,3.3653255403376936,0.06884163511020487
P34130,7.979996223820087,0.005728711525390814
Q06830,2.897790970197494,0.08981454510146616
P19474,0.8537849834363309,0.3496455966598699
O43557,0.14723872800710594,0.6970579667928926
infections_PC_12,6.568424614813605,0.009612583745994756
P42768,14.93939833736027,0.00019419361103019712
P35754,0.749655661885522,0.38761044761627345
P09417,4.068215018960227,0.04738324109136809
Q7LG56,0.24372729682508879,0.6184095543256627
O15169,15.465621155644154,9.709680551509856e-05
P00813,0.245091449757467,0.61569084377124
O00273,0.059009686223035686,0.8060976793863482
Q14203,4.061613243304111,0.04650936984173221
P51617,3.2308169816656425,0.07185163608117293
Q04900,10.135222108582255,0.0009709680551509856
infections_PC_8,0.02496786815642234,0.8744538304689776
Q05084,2.521514310202646,0.11234100398096902
Q6ZUJ8,0.4161466079238497,0.5168462957568696
Q9BXN2,0.04385243089809529,0.8323138168754248
wcc.high,1.7039238078499688,0.19273715894747062
O95630,1.15452248256439,0.2850762209923294
Q07065,1.5000337274149618,0.2208952325468492
pelod.ren,0.9749255423581803,0.3620739877658025
context_PC_6,3.7612683709083554,0.055150985532575976
Q86SJ6,1.4088219808708797,0.24342169142635206
P30048,0.21999818319329648,0.6533644043110982
Q8IXJ6,3.4069623070535093,0.06835615108262938
Q02790,1.059425652678344,0.30362171084571316
P50749,5.483787868429499,0.019807748325080105
P61244,3.5815684702853514,0.05495679192154578
P13725,1.5432399851318708,0.2151665210214584
O75475,0.42520637504754316,0.5117972618700845
P50225,20.193339190674983,9.709680551509856e-05
P07332,2.670690202556568,0.10379648509564035
P16083,0.39079921024558273,0.5357801728323138
infections_PC_3,16.29632761705267,0.00029129041654529564
Q96DB9,0.8681294177711653,0.3494514030488397
context_PC_9,1.727635973784821,0.19069812603165356
P15018,0.23831490785286963,0.6319060102922613
context_PC_2,1.0783709379198774,0.30566074376153024
Q12778,15.165761778239148,0.00029129041654529564
psofa.cvs,5.854447404989647,0.015778230896203515
Q15155,0.2701237479483371,0.6062724536362754
P03956,8.423947405141359,0.0037867754150888435
Q9BZR6,4.8671526037394655,0.030488396931740946
Q8NBJ7,36.31741428435595,9.709680551509856e-05
Q07011,17.579711424019354,9.709680551509856e-05
wcc.low,2.4675359814823348,0.11923487717254103
infections_PC_2,103.45715180483155,9.709680551509856e-05
infections_PC_24,0.9466660897126334,0.33440139819399944
Q13490,8.082147796141644,0.005534517914360618
Q8WVQ1,1.0035697667022097,0.3294494611127294
Q9UHX3,3.428035030879852,0.06524905330614623
hr.high,44.932094665724584,9.709680551509856e-05
P27797,0.06909204640983385,0.7926983202252645
Q9H4D0,3.1692815907942067,0.07486163705214098
P46109,10.767132954448954,0.0009709680551509856
O00186,13.017906661101128,0.0007767744441207885
infections_PC_5,13.753158783882899,0.0006796776386056899
sbp.low,0.37026988298529956,0.5454898533838237
P40818,3.900357203353682,0.049907758034760656
Q9GZY6,4.940521703110597,0.026313234294591707
Q00978,3.007835786296765,0.08194970385474318
P51693,1.3402058269625172,0.24099427128847462
Q16552,0.02594895040016468,0.8706670550538887
O95502,0.14765316950368687,0.7091950674822798
Q6UWV6,0.02641437120544282,0.8731915719972813
P09525,3.932371701646275,0.04612098261967181
Q8NDB2,16.513847806672825,9.709680551509856e-05
Q96RT1,13.827002986386372,0.00029129041654529564
O95994,0.2844570758502158,0.5920963200310709
P01135,0.31974829014902245,0.5678221186522964
P00749,0.04382115513628388,0.8360034954849985
infections_PC_31,6.513659556077014,0.010971939023206137
map.low,2.5079462500748266,0.1140887464802408
Q9C035,8.13113941469362,0.005728711525390814
context_PC_10,2.6221971499833336,0.10535003398388193
Q04759,21.967070744976272,9.709680551509856e-05
P43234,3.1031551916201328,0.08059034857753179
context_PC_17,0.872008530598102,0.356636566656957
Q15661,11.559510272265554,0.0009709680551509856
