,F_stat,p-value
P52888,0.9990017520506667,0.32352655597630836
P30838,1.996720588758503,0.161569084377124
P16083,1.1053764707993126,0.2967278376541412
alat.high,2.4372775413543186,0.11544810175745218
infections_PC_4,11.610644537152572,0.0016506456937566754
infections_PC_15,0.117732664362202,0.7381299155257792
Q16773,0.48446070991031837,0.4920866103505195
P05412,13.71236792941944,0.00029129041654529564
P08727,182.10451236065344,9.709680551509856e-05
Q9BZR6,0.5701285913077171,0.451208855228663
Q9UKL0,0.8416921920690362,0.3614914069327119
P06850,0.007144070939465115,0.9324206233614915
Q06830,41.7257376387321,9.709680551509856e-05
Q9Y286,0.17218839387397625,0.6838528012428391
context_PC_8,0.05282996861232508,0.8184289736867657
O15123,2.8333823374754474,0.09583454704340227
demographics_PC_2,11.76836933053719,0.001068064860666084
infections_PC_9,4.079421577283717,0.04427614331488494
Q03426,0.01487438986060854,0.9028060976793864
P13232,166.62990931394322,9.709680551509856e-05
P16455,15.0289682817908,0.00019419361103019712
Q9NRJ3,205.29286925099535,9.709680551509856e-05
P01583,83.1287434179059,9.709680551509856e-05
demographics_PC_3,1.299602500044386,0.24701427323041072
P35225,6.1598901290868575,0.013010971939023206
P35240,0.31638018881669194,0.5764637343431401
infections_PC_29,0.8460085918200088,0.35304398485289834
demographics_PC_1,5.3779214836551965,0.02145839401883678
Q9UQV4,118.00240952220753,9.709680551509856e-05
infections_PC_34,0.07642699467714588,0.7818234780075736
Q8N608,39.23380337749068,9.709680551509856e-05
Q9UHF4,3.942747235856666,0.044664530536945336
Q9HBB8,0.04282853385831214,0.834547043402272
Q8N8S7,4.327677361993504,0.037188076512282744
Q02790,0.01955531986693254,0.8894067385183028
Q9Y5V3,2.375309012045549,0.12612875036411303
pelod.hem,11.126780906858631,0.001407903679968929
Q6UWV6,0.27242442305222786,0.6073405184969415
infections_PC_22,0.005860395270228635,0.9413535294688805
P46379,0.01111869827478757,0.9140693271191378
O75354,1.2975741385358204,0.2573065346150112
Q9BQB4,0.05325009572461948,0.8227983299349452
O60240,0.4879355831871631,0.4885911253519759
P50135,346.4480544104138,9.709680551509856e-05
Q9NQ88,0.2588504299487087,0.6059811632197301
pao2.low,1.244466558815387,0.26536556947276435
Q11201,1.2517774531899026,0.26798718322167203
Q8N6P7,22.073271650611378,9.709680551509856e-05
P41236,1.6081126316224352,0.20681619574715993
Q9Y653,3.5940550161511355,0.05845227692008933
O95994,0.27389771819592273,0.6020972909991261
P27797,1.0943239277587256,0.29993203223613946
Q16820,0.43529177079697956,0.509272744926692
P42830,507.10543207323224,9.709680551509856e-05
pelod.ren,0.5401902993643748,0.4720361200116516
context_PC_7,1.200679330358925,0.2759491212739101
Q9UKX5,316.6942401763824,9.709680551509856e-05
infections_PC_23,0.989215361455332,0.3134284882027381
psofa.cns,0.8601102512488114,0.36979318380425286
context_PC_9,0.3585769986064101,0.5489853383823672
P09668,0.9599062671114894,0.3207107486163705
P01588,2.560387357322416,0.10690358287212351
P80098,44.75674059578639,9.709680551509856e-05
Q15116,0.24026066408800623,0.6321002039032916
O43827,1.3749264616889574,0.2359452374016895
