,F_stat,p-value
context_PC_17,0.2932039356968162,0.5868530925332557
O60240,1.7043171867301181,0.2010874842217691
Q8NI22,28.298692154735967,9.709680551509856e-05
,22.488165985721054,9.709680551509856e-05
P13611,16.774912799111696,9.709680551509856e-05
infections_PC_15,11.251723154975926,0.0006796776386056899
Q9NWQ8,66.05148079397149,9.709680551509856e-05
cap.refill,0.5212384626664893,0.47315273327507523
Q13007,2.688769012146217,0.09942712884746092
Q92692,38.27845891737381,9.709680551509856e-05
P40121,35.763292800643434,9.709680551509856e-05
P14784,0.2764966302389837,0.6020001941936111
Q9UKJ0,12.919698268939618,0.0004854840275754928
context_PC_15,0.2327834517300478,0.6391882707058938
sbp.low,1.1686731566981623,0.2733275075250024
P39905,0.29560275371104894,0.5819011554519856
lymph.low,0.05286420814113081,0.8247402660452471
Q9Y5L3,32.594969515100466,9.709680551509856e-05
Q15155,5.535049235508855,0.017283231381687542
P53582,0.3130791178985444,0.5873385765608311
Q6WN34,10.743219278699076,0.0012622584716962813
lactate.high,2.700881404229092,0.10253422662394407
Q7L5Y9,40.47465629476691,9.709680551509856e-05
P09417,39.65074766380016,9.709680551509856e-05
P07332,27.735780682002993,9.709680551509856e-05
P09769,36.53709491004266,9.709680551509856e-05
P20783,14.2378444354482,0.00019419361103019712
pelod.resp,6.222499750047876,0.012622584716962811
Q9NZQ7,33.13555932247634,9.709680551509856e-05
P01583,34.3438359521674,9.709680551509856e-05
Q8WTT0,172.16559048879637,9.709680551509856e-05
Q9BZW8,175.5183894942157,9.709680551509856e-05
infections_PC_11,0.0020583293570112706,0.9677638605689873
infections_PC_18,1.7634444757850851,0.18992135158753276
P23526,28.931679083564855,9.709680551509856e-05
P29017,5.857419786385453,0.01611806971550636
context_PC_1,10.98793632424494,0.0013593552772113797
Q07954,44.28370827431028,9.709680551509856e-05
P01374,190.8735638634528,9.709680551509856e-05
P20711,4.5118249495953755,0.03427517234682979
Q9UKL0,79.69189165703075,9.709680551509856e-05
Q8WX77,46.24210605123731,9.709680551509856e-05
P80303,45.58388527405231,9.709680551509856e-05
A6NI73,24.76200888561391,9.709680551509856e-05
P42830,171.38678936933778,9.709680551509856e-05
O15123,39.02925983051136,9.709680551509856e-05
O95831,22.658135823685328,9.709680551509856e-05
P16278,18.427015331565187,9.709680551509856e-05
P15018,17.32302557545607,9.709680551509856e-05
Q9NY25,53.74967428437057,9.709680551509856e-05
P27695,67.20096207160445,9.709680551509856e-05
O14788,139.48031283865726,9.709680551509856e-05
P05089,59.349693843963976,9.709680551509856e-05
context_PC_3,2.1404003181975826,0.14729585396640452
Q9P0M4,3.9790557204507015,0.047091950674822795
map.low,1.0077495243519918,0.3098359063986795
P21246,8.072143278024619,0.004563549859209632
Q8IU57,213.43748154547106,9.709680551509856e-05
rr.high,0.7387166915815527,0.3859598019225168
psofa.hep,1.6564249754656197,0.191620545684047
Q7Z6M3,143.1097840457653,9.709680551509856e-05
P09525,52.91198385825946,9.709680551509856e-05
O75354,24.082231495850397,9.709680551509856e-05
P50135,46.541520855342114,9.709680551509856e-05
P09238,2.404823510711936,0.11603068259054278
Q9UHX3,29.11044635973823,9.709680551509856e-05
P78556,2.864873832145007,0.09030002912904166
pelod.score,0.03485507014059675,0.8573647926983202
O43508,174.28001238166138,9.709680551509856e-05
Q9UKX5,81.92693642000177,9.709680551509856e-05
P49023,48.29010768779473,9.709680551509856e-05
P50995,58.74898114629847,9.709680551509856e-05
infections_PC_24,0.9971112958399933,0.31828332847849305
P01138,197.13702722770248,9.709680551509856e-05
Q6DN72,112.68885117990598,9.709680551509856e-05
Q8NFT8,301.63659964633064,9.709680551509856e-05
Q9Y5K6,45.439631566072954,9.709680551509856e-05
Q9GZV9,13.860387788159878,0.00029129041654529564
P27797,50.39686767124913,9.709680551509856e-05
Q76M96,32.59236040399448,9.709680551509856e-05
O60934,74.32518970607846,9.709680551509856e-05
P29474,11.734665604142156,0.00029129041654529564
P25815,45.66124880232282,9.709680551509856e-05
P09960,14.234499090391934,0.00019419361103019712
P48061,67.53539999167926,9.709680551509856e-05
P40818,68.98803699611663,9.709680551509856e-05
Q641Q3,23.1128125156991,9.709680551509856e-05
O00186,33.53172592946273,9.709680551509856e-05
P28845,13.651944077640147,0.00019419361103019712
P30203,269.344940177115,9.709680551509856e-05
psofa.resp,3.0464081571969217,0.0872900281580736
P13232,37.68883587524711,9.709680551509856e-05
P08727,17.75810368383089,9.709680551509856e-05
Q96D42,10.26176077367056,0.0012622584716962813
O43827,29.937734271684377,9.709680551509856e-05
O43736,227.9130501142001,9.709680551509856e-05
P01258,0.44043429417915847,0.5097582289542674
O95841,12.477109920366837,0.00038838722206039424
Q13241,216.06279073992738,9.709680551509856e-05
P49763,38.313077001641915,9.709680551509856e-05
Q92520,58.51199072267311,9.709680551509856e-05
psofa.score,0.20418900283772748,0.6600155354888824
pelod.cvs,2.6010788133032694,0.09665986989028061
Q02880,61.30560555391245,9.709680551509856e-05
P46379,79.7568868477734,9.709680551509856e-05
infections_PC_4,31.742607388633523,9.709680551509856e-05
pelod.ren,1.1214694721777436,0.3011942907078357
P35240,4.680396212382577,0.02893484804349937
P19429,0.6140094911666566,0.4303330420429168
Q6UWV6,4.752134981718509,0.03019710651519565
P50749,56.997275299368255,9.709680551509856e-05
Q6UXB4,164.09554345888984,9.709680551509856e-05
Q99616,280.9332471785472,9.709680551509856e-05
Q7L8A9,12.768220259147851,0.0004854840275754928
Q9GZY6,58.26851740033729,9.709680551509856e-05
P05112,39.70720127730607,9.709680551509856e-05
P01732,147.03872869082073,9.709680551509856e-05
fio2.high,5.57545648267623,0.021215652005049036
infections_PC_28,1.2648433080419763,0.26585105350033983
O75475,140.80962029149947,9.709680551509856e-05
infections_PC_16,5.2885449084112315,0.02087581318574619
Q9NQ88,61.99055581628417,9.709680551509856e-05
Q9NP99,212.2905784637349,9.709680551509856e-05
