,F_stat,p-value
infections_PC_1,39.877319805266815,9.709680551509856e-05
anc.low,16.883833272113446,0.00019419361103019712
infections_PC_6,2.893320150088125,0.09224196523934362
Q7L8A9,2.419265211485539,0.11554519856296727
wcc.low,7.716955530185928,0.006796776386056899
Q06418,41.178347917620464,9.709680551509856e-05
context_PC_10,11.40956935277349,0.0006796776386056899
wcc.high,5.903185138889027,0.01747742499271774
P42658,21.442462123878794,9.709680551509856e-05
Q9H4D0,1.9502629129159776,0.1609865035440334
context_PC_14,11.70266049805103,0.0006796776386056899
Q9NR28,9.687185147058917,0.0018448393047868724
P26010,12.37146442302797,0.00019419361103019712
Q8NI22,11.007623149876483,0.0011651616661811825
infections_PC_4,0.18214125022866326,0.6712302165258763
context_PC_5,0.8649513160482806,0.3557626954073211
Q03403,13.60451819142688,0.0004854840275754928
context_PC_8,5.1741471859182555,0.023011942907078357
ccc.summary,39.87821665235151,9.709680551509856e-05
Q15155,0.8590048235956017,0.36003495484998543
P98082,7.536479258392388,0.007573550830177687
Q9Y4K4,1.3745427449359158,0.24701427323041072
Q15846,31.185460956189253,9.709680551509856e-05
Q01973,33.889995269951264,9.709680551509856e-05
inr.high,2.200919721013305,0.13952810952519662
P13232,127.43722017973074,9.709680551509856e-05
Q86SJ6,12.264822478048147,0.0007767744441207885
O95841,42.446059266692444,9.709680551509856e-05
P20472,2.086038021563957,0.15156811340906884
demographics_PC_5,7.635245582111633,0.006893873191571997
psofa.hem,27.000512928872254,9.709680551509856e-05
context_PC_2,6.646542489610644,0.009612583745994756
Q9Y478,2.9868829512874675,0.08573647926983202
P49788,5.19838442772033,0.020584522769200895
Q13007,3.3115995770697277,0.06456937566754054
fio2.high,18.29541972269872,9.709680551509856e-05
O95994,13.36223412514986,0.0005825808330905913
Q13308,41.55868444690026,9.709680551509856e-05
infections_PC_14,1.6417894318632755,0.2012816778327993
P28845,112.45182823890063,9.709680551509856e-05
Q6WN34,18.797025418999684,0.00019419361103019712
Q15165,33.330276766815416,9.709680551509856e-05
Q9H6B4,31.04454671057415,9.709680551509856e-05
Q9BYZ8,21.22238709565364,9.709680551509856e-05
O75791,0.6172813740496862,0.43470239829109625
demographics_PC_3,4.4629848709610265,0.03485775317992038
P12724,7.325852919573707,0.009515486940479658
infections_PC_23,0.9823586459430983,0.32090494222740074
P09960,3.413384889663982,0.06961840955432566
Q86VZ4,15.536246137354274,0.00038838722206039424
infections_PC_11,0.45104211459528737,0.503446936595786
P52294,11.238334640242318,0.0011651616661811825
O75569,0.0001766761151204903,0.9891251577823089
demographics_PC_2,33.298162559589024,9.709680551509856e-05
Q13291,20.86625434131756,9.709680551509856e-05
Q15797,5.205140356220254,0.023400330129138752
Q86WD7,0.14443465182365445,0.6984173220701039
infections_PC_27,0.9334162136736793,0.3344984949995145
P52888,18.17983775935135,9.709680551509856e-05
Q15116,1.392774556816304,0.24759685406350132
O43827,26.276810728529384,9.709680551509856e-05
infections_PC_34,0.47280209169109366,0.4905330614622779
P18627,89.80338059328389,9.709680551509856e-05
pelod.hem,28.7191518504301,9.709680551509856e-05
Q96RT1,0.6019439092509458,0.442373045926789
Q9NWZ3,3.695202076115415,0.0539858238663948
Q92692,25.072480090035896,0.00019419361103019712
Q969D9,0.03750016015385378,0.8441596271482669
demographics_PC_1,5.473859904231263,0.020681619574715992
Q99748,17.54673142394803,9.709680551509856e-05
P46379,7.226121073748039,0.008447422079813574
infections_PC_35,1.8966926442589453,0.17283231381687542
P61244,2.3853533174775188,0.12350713661520536
P48061,95.33088599305559,9.709680551509856e-05
P09525,6.558433679044478,0.012331294300417517
Q12778,0.03598603892462516,0.8510535003398388
P15018,3.408002505522915,0.06262743955723857
Q13490,0.015101546357762924,0.9026119040683561
Q16773,18.710060335979662,9.709680551509856e-05
Q8NDB2,0.19699738327809846,0.6586076318089135
context_PC_17,2.5754030485869057,0.11069035828721235
platelets.low,2.306185053285201,0.13030391300126226
Q02790,2.6785050336974305,0.10389358190115545
P01583,42.72993497317179,9.709680551509856e-05
infections_PC_22,0.4480114152254153,0.5070395183998446
Q8IZP9,19.25304130158878,9.709680551509856e-05
Q92520,16.740989425961175,0.00019419361103019712
context_PC_6,6.977757917387091,0.00932129332944946
Q9Y2J8,1.9467688612370981,0.16438489173706186
O00161,0.07066473628698432,0.7895912224487814
Q9Y286,0.1065307421946181,0.739877658025051
O43570,20.972867303710657,9.709680551509856e-05
context_PC_1,84.37710667827379,9.709680551509856e-05
O75354,10.368267082606252,0.0014564520827264782
P40818,1.4311605745672487,0.23613943101271967
Q07954,15.987723303209037,0.00019419361103019712
P50995,6.063139538098334,0.01543839207690067
context_PC_16,8.074389817603567,0.004951937081270026
P27797,10.184195035044826,0.001747742499271774
Q9Y5K6,4.692724879320413,0.03213904262549762
P31431,7.252425340420288,0.008253228468783376
Q03431,3.6437396880096586,0.05709292164287795
infections_PC_17,0.6833350952457877,0.4111078745509273
pao2.low,1.2388398617855054,0.2736673463443053
Q05084,0.5569484576149704,0.46742402174968445
Q99731,9.598521007986974,0.0016506456937566754
Q9UKL0,5.457152462482205,0.019225167491989513
Q0Z7S8,2.9685404190277214,0.08816389940770948
P39905,1.4176620444197774,0.2341003980969026
P03956,15.444114589160824,9.709680551509856e-05
O00748,14.867879071237317,9.709680551509856e-05
O15357,0.40738193792261684,0.5309253325565589
Q8WX77,46.22576624572193,9.709680551509856e-05
Q11201,8.162477393993871,0.004951937081270026
P22466,19.595139877520097,9.709680551509856e-05
Q8N8S7,48.30778453482038,9.709680551509856e-05
P68106,4.014575472258704,0.04951937081270026
Q6DN72,148.0800903752478,9.709680551509856e-05
Q9HAW4,0.5120593161358038,0.48752306049130983
Q13478,31.296989782166314,9.709680551509856e-05
P21964,5.041706889111405,0.025245169433925622
Q8N1Q1,0.44776781337839955,0.5026701621516652
P20936,1.9276366955156659,0.16584134381978832
temp.low,2.7113285401708183,0.1008835809301874
Q9C035,3.2770982951394743,0.0735993785804447
O95750,85.72721124415023,9.709680551509856e-05
P42830,64.64262396345129,9.709680551509856e-05
P53539,1.7489761841397717,0.18351296242353626
Q9UNK0,8.361992177795928,0.004854840275754928
Q9NRJ3,11.812292938534197,0.0006796776386056899
Q76M96,13.585400514423158,0.0006796776386056899
context_PC_13,0.0147592716494107,0.9023206136518108
Q9NPH0,0.01868040026404223,0.8981454510146616
Q9UHL4,0.5304624363575539,0.4619866006408389
Q13275,3.81899565980588,0.05301485581124381
infections_PC_15,1.2284215129750713,0.2648800854451889
crea.high,6.419032691803748,0.010389358190115544
psofa.hep,10.551902732280064,0.0011651616661811825
P01258,19.58005265441319,9.709680551509856e-05
O60760,9.441900691395073,0.00203903291581707
P19429,13.32185859252425,0.00029129041654529564
P28325,126.45695650821487,9.709680551509856e-05
Q9NYY1,3.2542278105244846,0.06398679483444995
P51617,20.141419049968178,9.709680551509856e-05
Q12968,3.972065192246255,0.044470336925915135
Q96P31,52.535935173435746,9.709680551509856e-05
infections_PC_18,1.1790045773349098,0.2804155743276046
P46109,0.21961290972273875,0.6410331100106806
O95630,17.437711286295784,9.709680551509856e-05
