,0
cons05.resp,0.008132986315123901
cons05.cvs,0.18355578221877458
cons05.cns,0.3919446260363009
cons05.ren,0.04310579911350633
cons05.hep,0.49598373442612964
cons05.hem,0.010504586617468068
niv,0.06436073839444112
iv,0.22392932031385054
hfnc,0.27106183686442914
ecls,0.24719101123595505
inotrope,1.0
crrt,1.0
sex,0.7046316195713125
ccc.neuro,0.30528210000782935
ccc.cardio,2.394903474693812e-05
ccc.pulmo,0.03383340017442378
ccc.uro,0.003171305473582039
ccc.gastro,0.005029122280090059
ccc.haemimmuno,0.34279980810807875
ccc.metabol,0.5745523991406065
ccc.malform,0.04390440663730759
ccc.onco,2.3868811914589966e-07
ccc.neo,0.0002467528660313891
ccc.surg,4.292510893001947e-06
ccc.techdep,0.34279980810807875
ccc.transplant,0.33862784427310977
abx.change.pen,0.003886544939217945
abx.change.oxa,0.1057604741079793
abx.change.pip,1.0
abx.change.cla,0.2602000172218183
abx.change.cxm,1.0
abx.change.cro,0.10927448102303841
abx.change.fep,1.0
abx.change.mem,0.0034205116807308183
abx.change.amk,0.025534356302659343
abx.change.van,0.00911605014012238
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.014336076477108198
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,0.013013042175045692
focus_clabsi,7.93441422826e-15
focus_cns,0.03713745269146697
focus_earnosethroat,0.10750974243782901
focus_endocarditis,0.20798878086940636
focus_osteoarticular,2.1828685151973513e-09
focus_other,0.7133306972701396
focus_pneumonia,1.5123624285187284e-12
focus_primbsi,0.11711447435199557
focus_skin,0.008787917293276324
focus_toxic_shock,0.06057920557050167
focus_uti,4.846559972602294e-05
focus_wound,0.11968530295115115
patho_candida,0.34279980810807875
patho_cons,1.3714093387228844e-05
patho_ecoli,1.0541132240850373e-10
patho_enterococcus,0.11968530295115115
patho_hinfluenzae,0.003543749241532363
patho_klebsiella,0.04310579911350633
patho_nmeningitidis,0.003543749241532363
patho_othergneg,0.00012941463338381198
patho_othergpos,0.34279980810807875
patho_paeruginosa,0.3071836980673921
patho_sagalactiae,0.6494481782946857
patho_saureus,0.018857194210848666
patho_spneumoniae,8.127964155173281e-16
patho_spyogenes,2.5994128829963955e-08
patho_viridansgroup,0.026990306237924075
cahai_ca,9.11926095334974e-22
cahai_eos,0.021550334702406505
cahai_hai,8.382714551270032e-08
cahai_los.ca,0.03484713805394426
cahai_los.hai,2.3868811914589966e-07
cate_comorbidity,1.0035104961488322e-19
cate_healthy,4.9895658447119335e-46
cate_neonate,6.046501958526422e-11
eth_african,0.025534356302659343
eth_asian,0.30528210000782935
eth_caucasian,0.00560657236757914
eth_jewish,1.0
eth_mixed,0.26129935472649934
