,0
cons05.resp,2.1885343278169183e-26
cons05.cvs,1.8660027870658262e-12
cons05.cns,2.980524246173372e-13
cons05.ren,0.15861889210360164
cons05.hep,0.81681432328977
cons05.hem,0.19852837211077354
niv,3.4134534477548895e-08
iv,5.6664741202530755e-19
hfnc,0.012366480738390393
ecls,0.23184357541899442
inotrope,9.1709174743535e-09
crrt,0.3287163528988357
sex,1.0
ccc.neuro,0.28792969284189035
ccc.cardio,0.00010221777593127657
ccc.pulmo,1.6541898755943503e-06
ccc.uro,0.4290720461551276
ccc.gastro,0.0033071253876769064
ccc.haemimmuno,1.0
ccc.metabol,0.5478894275681523
ccc.malform,4.390853432435266e-05
ccc.onco,8.5305248625536e-07
ccc.neo,2.1863900146880116e-20
ccc.surg,5.163663256849176e-05
ccc.techdep,0.1400479421021442
ccc.transplant,1.0
abx.change.pen,1.0
abx.change.oxa,0.8124355880478216
abx.change.pip,0.41043456488740737
abx.change.cla,0.5577323708706852
abx.change.cxm,0.20620332472448255
abx.change.cro,0.6809972970828787
abx.change.fep,0.39391519987203016
abx.change.mem,0.1882566019804245
abx.change.amk,0.10128360143615951
abx.change.van,2.1809305114924165e-05
abx.change.cip,1.0
abx.change.lzd,0.23184357541899442
abx.change.cli,0.5939027499315114
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,0.8046884640492202
focus_clabsi,6.292805033655726e-05
focus_cns,0.6082254074335277
focus_earnosethroat,0.6908500341957737
focus_endocarditis,0.08785078124798952
focus_osteoarticular,0.01390663722137534
focus_other,0.70325146548878
focus_pneumonia,0.6802371172968369
focus_primbsi,0.7245302326273719
focus_skin,0.03487889328128462
focus_toxic_shock,0.05325258595058134
focus_uti,8.711993184788433e-06
focus_wound,1.0
patho_candida,0.1400479421021442
patho_cons,2.6391795446387827e-05
patho_ecoli,0.0005092749792220501
patho_enterococcus,0.0006968019688880384
patho_hinfluenzae,1.0
patho_klebsiella,0.03613629807369787
patho_nmeningitidis,0.040274427640105755
patho_othergneg,0.6629531811340063
patho_othergpos,0.6652090031667218
patho_paeruginosa,0.7401717840029456
patho_sagalactiae,0.81681432328977
patho_saureus,0.08783278425156396
patho_spneumoniae,0.1761413229417686
patho_spyogenes,0.7715222580143759
patho_viridansgroup,1.0
cahai_ca,9.030566047098797e-13
cahai_eos,0.07386730316702197
cahai_hai,0.6254457065625849
cahai_los.ca,0.054826993778869786
cahai_los.hai,8.662641416211844e-19
cate_comorbidity,0.004542427337804768
cate_healthy,1.8195487105848778e-05
cate_neonate,8.07058799827047e-13
eth_african,0.7461382141009169
eth_asian,0.07456384754564152
eth_caucasian,0.45363593859173246
eth_jewish,1.0
eth_mixed,0.009890111938074278
