,F_stat,p-value
Q9NZQ7,0.001390920377285414,0.9689290222351684
infections_PC_26,1.899379897713629,0.16302553645985046
temp.low,0.1897285001635619,0.6672492474997572
infections_PC_28,0.19050366325724222,0.6642392465287892
O60880,0.7460259281213284,0.38761044761627345
context_PC_17,1.0086430778879003,0.3208078454218856
wcc.low,0.5061823533168215,0.47917273521701137
anc.low,1.9162842574019527,0.16564715020875814
P49788,0.3220711401365879,0.5693756675405379
context_PC_3,12.294067417288224,0.0018448393047868724
P35070,0.22056055027370985,0.6375376250121371
Q9UHC6,3.9317577655223666,0.050490338867851245
P01222,0.36472863186246207,0.552675016991941
Q9NRJ3,1.1642579382015847,0.2745897659966987
Q07325,6.185410757621118,0.013884843188659093
Q6WN34,0.020515072246045808,0.8794057675502476
P58499,1.9483871121206704,0.1619574715991844
Q15116,0.8129722425901736,0.35857850276725894
Q9UQV4,0.04213028088014237,0.8346441402077872
context_PC_6,5.090273403539265,0.027963879988348383
infections_PC_32,0.06790535754041983,0.7904650936984173
P31431,0.13227752765116726,0.7137586173414895
Q9P0J1,0.006783439861114432,0.933974172249733
P19971,1.9850230970971234,0.16234585882124478
platelets.low,0.06288608423280731,0.8012428391105932
P13232,0.16889274822541622,0.678803767356054
infections_PC_12,0.03359723500679533,0.8527041460335955
P18564,0.8552710694059804,0.35391785610253423
context_PC_12,3.570632482763728,0.059908729002815804
infections_PC_5,9.771094901929493,0.0014564520827264782
Q15517,1.478796254803482e-06,0.9988348383338188
Q15661,9.398774267935483,0.003204194581998252
P02778,3.659298839753603,0.05680163122633265
P39905,1.8403406970797247,0.17234682978929994
pelod.cvs,10.439219481091753,0.0018933877075444218
P01732,3.463249878451824,0.0666084085833576
infections_PC_33,3.2377351314246186,0.07408486260802019
P53539,0.056185970773835144,0.8168754247985242
infections_PC_3,1.8154082190548546,0.17924070298087194
P10747,2.73156263735598,0.09544615982134187
P16278,5.952444732878758,0.016215166521021458
P20711,0.6249226874337692,0.42411884648995046
P43234,0.06916238857918502,0.7926983202252645
wcc.high,3.6149573461699225,0.0536945334498495
infections_PC_17,0.38808151854076095,0.5337411399164967
P63241,0.0004906890108866302,0.9816487037576463
P09467,1.6634513577251149,0.19836877366734634
psofa.resp,37.86198726401723,9.709680551509856e-05
P48730,2.270281569280356,0.12457520147587145
P27797,1.0906281219566127,0.29837848334789785
rr.high,0.16903592141642454,0.6744344111078745
Q86WD7,0.29268803079785305,0.5910282551704049
P00352,2.2087225469589202,0.14613069230022332
infections_PC_27,7.199979255651656,0.006602582775026702
P15018,3.6456487381033083,0.050975822895426744
demographics_PC_4,6.388535344050825,0.02359452374016895
P52823,1.6360169833616598,0.20623361491406933
O95760,0.2916964782141767,0.5886008350325275
Q76M96,4.407873974469639,0.03592581804058646
P29017,0.022747773355908104,0.8809593164384891
A6NI73,3.128560028566271,0.07670647635692786
O43736,1.2616532556493774,0.2702204097485193
demographics_PC_3,10.001619389340897,0.002136129721332168
infections_PC_36,2.3561661876541744,0.12564326633653752
infections_PC_13,17.846474239909384,0.00019419361103019712
P09038,2.904938349722898,0.086707447324983
P00749,0.561564950004728,0.462083697446354
Q969D9,1.3769142644655732,0.23876104476162735
P29460,0.7198076576331071,0.40392271094280996
O75356,5.505353727196954,0.02155549082435188
Q8NHJ6,3.2529042506798755,0.07097776483153705
O95831,1.281784288955528,0.25750072822604136
cap.refill,7.105718400662204,0.008641615690843771
Q15155,9.607498020909446,0.0011651616661811825
P78556,8.54911078556682,0.003980969026119041
Q7LG56,6.6640886563122335,0.010000970968055151
