,F_stat,p-value
infections_PC_11,0.11669356018819002,0.7261870084474221
cap.refill,8.55949326149069,0.003980969026119041
Q9GZV9,37.80914577038697,9.709680551509856e-05
P39905,4.6798792545934225,0.03281872026410331
Q9NZQ7,13.062999871897027,0.00038838722206039424
,25.22494317145498,9.709680551509856e-05
infections_PC_9,0.40516334515153113,0.5297601708903777
psofa.hep,30.383415442238224,9.709680551509856e-05
O00748,0.12138212878262701,0.7287115253908146
cons05.score,6.072943574120129,0.014613069230022332
P35225,0.1863894236991907,0.6638508593067288
O60240,0.5785900854418439,0.44722788620254394
infections_PC_35,0.1896460644082854,0.6612292455578211
Q99748,1.28306135117592,0.2648800854451889
context_PC_17,11.093403021987097,0.000873871249635887
P42830,7.283089935572205,0.008641615690843771
P29474,10.40235339083906,0.0018448393047868724
Q9UHX3,25.13257394906741,9.709680551509856e-05
Q9UKJ0,26.798154019806937,9.709680551509856e-05
Q8NFT8,10.39750256208742,0.001747742499271774
context_PC_12,1.0004519626227657,0.31740945722885716
P53582,0.26026068387191237,0.6050101951645791
psofa.score,15.081346893446197,0.00038838722206039424
infections_PC_32,0.006479077722841404,0.9342654626662783
Q8IU57,25.79989096194167,9.709680551509856e-05
Q9NP99,34.48242395676607,9.709680551509856e-05
Q641Q3,21.222698895269684,9.709680551509856e-05
Q8WTT0,10.045664504944932,0.001747742499271774
Q08334,8.348691345668176,0.005534517914360618
O15123,41.92534534317148,9.709680551509856e-05
P08727,66.68139996527184,9.709680551509856e-05
P21246,3.9577258002059987,0.04748033789688319
Q13007,4.55500996462672,0.031362268181376836
inr.high,5.358083031865227,0.02408000776774444
P05412,113.66820784959981,9.709680551509856e-05
demographics_PC_4,1.3409181820101141,0.2286629769880571
Q9P0M4,41.804679878445064,9.709680551509856e-05
temp.low,3.231989983168273,0.07058937760947664
P09603,24.22038476071675,9.709680551509856e-05
O43508,22.427473423608717,9.709680551509856e-05
Q99616,19.979480956722714,9.709680551509856e-05
P13611,17.295390205754455,0.00019419361103019712
O95760,4.487425630343191,0.03233323623652782
infections_PC_18,0.6770997101997245,0.41479755316050104
P48740,32.49886443303666,9.709680551509856e-05
O43736,9.01697139478228,0.003010000970968055
Q9HCM2,2.885962298712308,0.09564035343237208
O14788,5.145489162122872,0.023109039712593454
infections_PC_10,0.9928112983285299,0.3240120400038839
Q96PD2,18.45069442448876,9.709680551509856e-05
Q9Y286,14.73374022941012,9.709680551509856e-05
P20936,0.9647869297634021,0.3242062336149141
P15692,14.955508918754601,0.00019419361103019712
P78556,4.387126731447195,0.035828721235071366
P13232,23.258811423856372,9.709680551509856e-05
Q13241,17.771856678163658,9.709680551509856e-05
P01583,5.537576974521496,0.02398291096222934
P80511,11.929790013171537,0.0012622584716962813
Q7L8A9,37.900074152763544,9.709680551509856e-05
Q14116,24.28490309734079,9.709680551509856e-05
P00749,8.97173112950376,0.0027187105544227595
P15018,3.70421580544021,0.04951937081270026
O75354,27.338326039593742,9.709680551509856e-05
Q6ZUJ8,1.2767960182321672,0.25652976017089035
P50591,22.466599646911977,9.709680551509856e-05
P09769,82.60839725163552,9.709680551509856e-05
P14784,5.3082691315307295,0.021070006796776387
Q8NHJ6,0.017742874851531587,0.8952325468492086
P60568,1.8390848633714068,0.17273521701136033
P52823,21.801881507443856,9.709680551509856e-05
P01374,16.585459050600345,9.709680551509856e-05
Q8IUK5,0.30326159976614464,0.5894747062821634
P09038,91.75342640893368,9.709680551509856e-05
Q9NWQ8,110.37308942641235,9.709680551509856e-05
P80162,24.49650739719451,9.709680551509856e-05
P01138,2.2748534240271208,0.13768327022040974
P30203,11.534189880491994,0.000873871249635887
infections_PC_14,5.237089872076597,0.02145839401883678
O60880,0.022140222783834783,0.8805709292164288
P06127,19.591916451731166,9.709680551509856e-05
paco2.high,17.633276916146027,0.00029129041654529564
Q07954,54.557086333631894,9.709680551509856e-05
P50135,61.27842981339017,9.709680551509856e-05
P25942,10.742914129250988,0.0012622584716962813
P27797,73.01109341455833,9.709680551509856e-05
Q9H4D0,0.11348233551006018,0.7374502378871736
sbp.low,57.737882358947736,9.709680551509856e-05
O95750,22.15271940066891,9.709680551509856e-05
Q9UKX5,18.768071608933184,0.00019419361103019712
psofa.resp,14.173061356106446,0.000534032430333042
infections_PC_29,1.8519162930624096,0.1815710263132343
