,0
cons05.resp,0.06978856452615229
cons05.cvs,0.6067620854977875
cons05.cns,1.0
cons05.ren,0.0761134802733123
cons05.hep,0.23251594159604672
cons05.hem,2.6721034462633495e-10
niv,0.2893567702248861
iv,0.21249275320627434
hfnc,1.0
ecls,1.0
inotrope,0.6583743148395872
crrt,0.5903602521534339
sex,0.23447404589673299
ccc.neuro,0.7125407580365555
ccc.cardio,0.14054772671820254
ccc.pulmo,0.1846797717626358
ccc.uro,0.05621192255950802
ccc.gastro,0.2260325689516745
ccc.haemimmuno,0.6170506606533519
ccc.metabol,1.0
ccc.malform,0.7411617020357473
ccc.onco,1.9657485644074017e-15
ccc.neo,0.015363825219344308
ccc.surg,0.843008521863426
ccc.techdep,0.3455047654802741
ccc.transplant,1.0
abx.change.pen,0.001626924983006877
abx.change.oxa,0.08717039974749155
abx.change.pip,0.3931270832355288
abx.change.cla,0.3820264456928997
abx.change.cxm,1.0
abx.change.cro,0.293575712603598
abx.change.fep,0.014925947599831839
abx.change.mem,1.0
abx.change.amk,0.20236754231573018
abx.change.van,0.5027370611668457
abx.change.cip,0.1237846089411849
abx.change.lzd,1.0
abx.change.cli,1.0
abx.change.mtz,0.04821369888737618
abx.change.sxt,1.0
focus_abdominal,0.20060765180577564
focus_clabsi,4.497948610669474e-05
focus_cns,0.7946652984327951
focus_earnosethroat,0.6899851030107362
focus_endocarditis,0.0749471319317728
focus_osteoarticular,0.316022621295738
focus_other,0.04602984418773085
focus_pneumonia,0.03489227988337005
focus_primbsi,0.048099847562480445
focus_skin,0.7946652984327951
focus_toxic_shock,1.0
focus_uti,0.001592229842045536
focus_wound,0.4197157056354805
patho_candida,0.12413742585795003
patho_cons,1.0
patho_ecoli,0.5259565352249894
patho_enterococcus,1.0
patho_hinfluenzae,0.5903602521534339
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.1867659107892606
patho_othergpos,0.1835380904270608
patho_paeruginosa,0.30814206990567994
patho_sagalactiae,0.15859371328653105
patho_saureus,0.39001152319523397
patho_spneumoniae,0.009920920533156834
patho_spyogenes,0.1349507955772586
patho_viridansgroup,2.1009406909609213e-05
cahai_ca,0.054504439720681766
cahai_eos,0.12591168778520087
cahai_hai,0.18213825107886453
cahai_los.ca,0.4713377459290822
cahai_los.hai,0.006107647310399021
cate_comorbidity,1.7613610423236047e-12
cate_healthy,2.1787120482986757e-05
cate_neonate,0.0005673182655750952
eth_african,0.017776101234693302
eth_asian,0.4675109244809993
eth_caucasian,0.3399949346511769
eth_jewish,1.0
eth_mixed,0.56193033585558
