,0
cons05.resp,9.878817143347614e-07
cons05.cvs,0.010532809280050785
cons05.cns,0.004261164749569887
cons05.ren,0.4437553302532303
cons05.hep,0.00013293844989985588
cons05.hem,1.7653936860146564e-12
niv,0.01623122120127594
iv,0.0005201232365491578
hfnc,0.22069087357350944
ecls,1.0
inotrope,0.02528541964696291
crrt,1.0
sex,0.6594775905334695
ccc.neuro,0.22300398837845603
ccc.cardio,0.040155262184874835
ccc.pulmo,0.33227973069436745
ccc.uro,0.7698522870671071
ccc.gastro,0.7779959753708866
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.7064508452835381
ccc.onco,1.926675044517133e-36
ccc.neo,0.0005351326654531189
ccc.surg,0.37533555275277264
ccc.techdep,0.5919972776369904
ccc.transplant,0.5919972776369904
abx.change.pen,6.192790786494235e-05
abx.change.oxa,0.10007202058490865
abx.change.pip,1.0
abx.change.cla,1.0
abx.change.cxm,0.6314779241164985
abx.change.cro,0.05824166708241248
abx.change.fep,0.6314779241164985
abx.change.mem,0.016318341021824338
abx.change.amk,0.14099633129733308
abx.change.van,0.2029221156090492
abx.change.cip,0.07896690181592897
abx.change.lzd,1.0
abx.change.cli,0.5919972776369904
abx.change.mtz,1.0
abx.change.sxt,1.0
focus_abdominal,0.0323600804983742
focus_clabsi,7.066441580578228e-13
focus_cns,0.019230056623700014
focus_earnosethroat,0.36830627894969337
focus_endocarditis,0.35969289315241626
focus_osteoarticular,0.011655094686758991
focus_other,0.03329348070230712
focus_pneumonia,0.01623122120127594
focus_primbsi,0.16050978930478396
focus_skin,0.7779959753708866
focus_toxic_shock,1.0
focus_uti,0.19378964126661113
focus_wound,0.19212710458038784
patho_candida,0.2790675650070154
patho_cons,0.36027557957828116
patho_ecoli,0.1137378433989583
patho_enterococcus,0.36830627894969337
patho_hinfluenzae,0.5919972776369904
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.07411232229626398
patho_othergpos,0.5951081488338932
patho_paeruginosa,0.00014970014260206563
patho_sagalactiae,0.0071865480176399495
patho_saureus,0.8450157708671642
patho_spneumoniae,0.05508230510627591
patho_spyogenes,0.08505469508897628
patho_viridansgroup,0.15198480674858578
cahai_ca,0.004145239113205471
cahai_eos,0.019372334924780923
cahai_hai,0.014273381355390122
cahai_los.ca,0.012180191439051804
cahai_los.hai,5.959456854097481e-05
cate_comorbidity,1.8977264903185888e-30
cate_healthy,1.5234691362544171e-12
cate_neonate,2.5255090599355183e-10
eth_african,0.6994148287546599
eth_asian,0.22300398837845603
eth_caucasian,0.05508230510627591
eth_jewish,1.0
eth_mixed,0.747160577002344
