,0
cons05.resp,6.806121131203742e-12
cons05.cvs,0.8434218809381753
cons05.cns,1.0
cons05.ren,1.0
cons05.hep,0.06224139164996165
cons05.hem,0.0026732572492134034
niv,1.2989170909286792e-11
iv,0.06484195467286558
hfnc,0.36674981890119007
ecls,1.0
inotrope,0.040876373826529866
crrt,0.593258676357482
sex,0.8812137853142192
ccc.neuro,0.40709861036670825
ccc.cardio,1.0
ccc.pulmo,0.010314996805711922
ccc.uro,0.22437668580186826
ccc.gastro,0.06039303303515217
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,0.001162550718867972
ccc.onco,0.00010883152802631767
ccc.neo,7.579968669975138e-28
ccc.surg,0.0016932653360921695
ccc.techdep,0.003341148403902135
ccc.transplant,0.593258676357482
abx.change.pen,0.43035314528832413
abx.change.oxa,0.043451511186089184
abx.change.pip,1.0
abx.change.cla,0.18219334579742041
abx.change.cxm,0.3602362433177142
abx.change.cro,0.47809647331780514
abx.change.fep,0.6076160380054606
abx.change.mem,0.3549871226998522
abx.change.amk,1.0
abx.change.van,1.6426198507567468e-06
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.593258676357482
abx.change.mtz,1.0
abx.change.sxt,0.17008797653958943
focus_abdominal,0.3957538220376705
focus_clabsi,1.3936331805977596e-05
focus_cns,0.5464417085370559
focus_earnosethroat,1.0
focus_endocarditis,0.3602362433177142
focus_osteoarticular,0.7813110256913367
focus_other,1.0
focus_pneumonia,0.015952128118262472
focus_primbsi,0.29826959348990295
focus_skin,0.7520940501779176
focus_toxic_shock,1.0
focus_uti,0.017040842476308462
focus_wound,0.09854731770577951
patho_candida,0.5947113239419197
patho_cons,1.7864235970181393e-10
patho_ecoli,0.15897623517255985
patho_enterococcus,0.00882254536923049
patho_hinfluenzae,0.593258676357482
patho_klebsiella,0.43653900137222823
patho_nmeningitidis,1.0
patho_othergneg,0.44376575236183724
patho_othergpos,0.27094623214839586
patho_paeruginosa,0.6977157494713986
patho_sagalactiae,0.27711140785724386
patho_saureus,0.42920909364087784
patho_spneumoniae,0.0005397455970809368
patho_spyogenes,0.08891145707564634
patho_viridansgroup,0.47891877193940846
cahai_ca,3.0352019024086755e-22
cahai_eos,0.014430008118121536
cahai_hai,0.001646506280036657
cahai_los.ca,0.09474863782839321
cahai_los.hai,5.990396642012687e-42
cate_comorbidity,5.2952071873958105e-11
cate_healthy,6.569689637860624e-11
cate_neonate,1.253254648466433e-33
eth_african,0.23135211616493517
eth_asian,0.22243041368014438
eth_caucasian,0.6684661152121214
eth_jewish,1.0
eth_mixed,0.09725836682429004
