,0
cate_neonate,0.11521164176409338
eth_asian,0.27103386194888524
eth_mixed,1.0
eth_caucasian,0.5700130737790786
eth_african,1.0
eth_jewish,1.0
sex,0.6021951809986873
ccc.neuro,0.028753389699873778
ccc.cardio,0.08602929926034851
ccc.pulmo,1.0
ccc.uro,1.0
ccc.gastro,0.4710178424298544
ccc.haemimmuno,1.0
ccc.metabol,1.0
ccc.malform,4.525012880173057e-09
ccc.onco,0.47720059670743065
ccc.neo,0.3212817465226578
ccc.surg,1.0
ccc.techdep,0.35294987441431713
ccc.transplant,1.0
cate_comorbidity,0.12082745740502253
cate_healthy,1.0
cons05.resp,0.4466912586936701
cons05.cvs,7.483087161614565e-07
cons05.cns,6.643147558375454e-05
cons05.ren,1.0
cons05.hep,0.1479353592791804
cons05.hem,4.490197888204881e-05
niv,0.01719029258553194
iv,0.006286061360583021
hfnc,0.4283444487637168
ecls,1.0
inotrope,4.070672221268625e-05
crrt,0.5877652416205954
focus_abdominal,2.6307375939045656e-09
focus_clabsi,0.03384003467149414
focus_cns,2.7200758149970387e-13
focus_earnosethroat,0.6940870293386951
focus_endocarditis,0.664950706666162
focus_osteoarticular,0.024276345636285793
focus_other,6.813351531780285e-08
focus_pneumonia,0.01719029258553194
focus_primbsi,0.0001540302732538979
focus_skin,0.06122595969292989
focus_toxic_shock,0.04020564726674621
focus_uti,0.004443188808218935
focus_wound,0.6940870293386951
cahai_ca,1.0
cahai_eos,0.5984045551406806
cahai_hai,0.09251878977174562
cahai_los.ca,0.024276345636285793
cahai_los.hai,0.363180071032158
patho_candida,1.0
patho_cons,0.006952865956658265
patho_ecoli,0.6299548897584779
patho_enterococcus,1.0
patho_hinfluenzae,1.0
patho_klebsiella,0.006378304853562129
patho_nmeningitidis,0.18239069968270824
patho_othergneg,0.25177428643629074
patho_othergpos,0.6323303959287845
patho_paeruginosa,0.305941989704036
patho_sagalactiae,0.009747929669397727
patho_saureus,0.8654774221191951
patho_spneumoniae,0.006055432836311192
patho_spyogenes,0.7757132880859806
patho_viridansgroup,0.3871270560200312
abx.change.pen,0.004078994860402375
abx.change.oxa,1.0
abx.change.pip,0.04020564726674621
abx.change.cla,0.7571861252639565
abx.change.cxm,1.0
abx.change.cro,0.5426099034073031
abx.change.fep,1.0
abx.change.mem,0.029461944943078595
abx.change.amk,0.010685807818631763
abx.change.van,0.2673295127714337
abx.change.cip,1.0
abx.change.lzd,0.2015503875969169
abx.change.cli,1.0
abx.change.mtz,0.04020564726674621
abx.change.sxt,1.0
