,0
cate_neonate,0.29292361360752395
eth_asian,0.5558984353845833
eth_mixed,1.0
eth_caucasian,1.0
eth_african,0.789360377923048
eth_jewish,1.0
sex,0.9151273830972521
ccc.neuro,0.573916656550943
ccc.cardio,0.013874351348900665
ccc.pulmo,0.19032707418040162
ccc.uro,0.5044986381103644
ccc.gastro,0.1094455261821403
ccc.haemimmuno,0.7063176336534807
ccc.metabol,0.15140629393100802
ccc.malform,0.17296148010436185
ccc.onco,8.710342271461778e-14
ccc.neo,1.0
ccc.surg,0.001655867992935737
ccc.techdep,0.4465803719886975
ccc.transplant,0.08468515282967323
cate_comorbidity,0.005813891810849911
cate_healthy,0.07904902032008065
cons05.resp,0.1717810079247722
cons05.cvs,0.20382501028475497
cons05.cns,0.010947510731668362
cons05.ren,0.7756050103465306
cons05.hep,0.04809348661734325
cons05.hem,3.455250872455272e-06
niv,0.4880597599441754
iv,0.037726294478427735
hfnc,0.054542015966629054
ecls,1.0
inotrope,0.20270208517630967
crrt,1.0
focus_abdominal,1.0
focus_clabsi,0.0007503556537562776
focus_cns,0.00026637822410994165
focus_earnosethroat,1.0
focus_endocarditis,0.48280989589742696
focus_osteoarticular,0.5435360265305531
focus_other,0.21093811979267843
focus_pneumonia,0.7290638299838229
focus_primbsi,1.0
focus_skin,0.39089868930591753
focus_toxic_shock,1.0
focus_uti,0.32372198698733967
focus_wound,0.054542015966629054
cahai_ca,0.07597116343540974
cahai_eos,0.8328673769745765
cahai_hai,0.3377576158916321
cahai_los.ca,0.31017218703125626
cahai_los.hai,0.7637462089664309
patho_candida,1.0
patho_cons,0.4058336087971559
patho_ecoli,0.035316197219793226
patho_enterococcus,0.006884127335375838
patho_hinfluenzae,1.0
patho_klebsiella,1.0
patho_nmeningitidis,0.6509745150018363
patho_othergneg,0.45554251994816963
patho_othergpos,0.4465803719886975
patho_paeruginosa,0.39102161746946873
patho_sagalactiae,0.2517017412988477
patho_saureus,0.012321066988671837
patho_spneumoniae,0.08008473663371485
patho_spyogenes,0.6326768521735424
patho_viridansgroup,0.0005702899306221033
abx.change.pen,0.0195655056671524
abx.change.oxa,1.0
abx.change.pip,1.0
abx.change.cla,0.4516697495213076
abx.change.cxm,0.7193014856395556
abx.change.cro,0.09802241682376664
abx.change.fep,1.0
abx.change.mem,0.015418205180082828
abx.change.amk,0.7886047200861229
abx.change.van,0.36651420502943755
abx.change.cip,0.06474675663734356
abx.change.lzd,1.0
abx.change.cli,1.0
abx.change.mtz,0.5175322327991846
abx.change.sxt,0.40310077519381166
