,0
cate_neonate,1.0
eth_asian,0.6345841415577358
eth_mixed,0.7065152664123213
eth_caucasian,0.22512403066880338
eth_african,0.07790171247432418
eth_jewish,0.1136950904392872
sex,0.3209812734964173
ccc.neuro,0.3771689701659654
ccc.cardio,0.013421836761797128
ccc.pulmo,0.49513031460106804
ccc.uro,0.0069894118098553955
ccc.gastro,0.05815201046989048
ccc.haemimmuno,0.1835073133013188
ccc.metabol,1.0
ccc.malform,0.3838945326326465
ccc.onco,0.006980526505977051
ccc.neo,0.04356920339744763
ccc.surg,0.043008407042604335
ccc.techdep,1.0
ccc.transplant,1.0
cate_comorbidity,0.04838293099902813
cate_healthy,0.0419513212563597
cons05.resp,0.00017327776083624262
cons05.cvs,0.027673678895888742
cons05.cns,0.02211112436366168
cons05.ren,0.17435947766121124
cons05.hep,0.7589528949317533
cons05.hem,6.276963137772995e-05
niv,0.013421836761797128
iv,0.011027976445076394
hfnc,0.611899108945007
ecls,1.0
inotrope,0.15389414881734137
crrt,1.0
focus_abdominal,0.5009726143459406
focus_clabsi,7.949803798918909e-06
focus_cns,0.05754958746874981
focus_earnosethroat,0.31729525073495213
focus_endocarditis,0.6048321971974413
focus_osteoarticular,0.05723085117932258
focus_other,0.611899108945007
focus_pneumonia,0.013421836761797128
focus_primbsi,0.006980526505977051
focus_skin,0.5009726143459406
focus_toxic_shock,1.0
focus_uti,9.919956202982134e-41
focus_wound,0.611899108945007
cahai_ca,0.052035342232875016
cahai_eos,0.09253290834324907
cahai_hai,0.0025322727458730494
cahai_los.ca,4.0507104602521805e-05
cahai_los.hai,0.017640720474939794
patho_candida,1.0
patho_cons,0.06640832267900375
patho_ecoli,1.1385158087841859e-15
patho_enterococcus,0.31729525073495213
patho_hinfluenzae,1.0
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.3892999492538783
patho_othergpos,1.0
patho_paeruginosa,0.17435947766121124
patho_sagalactiae,0.03561608584766491
patho_saureus,0.00035478672734890284
patho_spneumoniae,0.005175014426332596
patho_spyogenes,0.709322389641593
patho_viridansgroup,0.14711689936505545
abx.change.pen,0.07382295611271628
abx.change.oxa,0.03561608584766491
abx.change.pip,1.0
abx.change.cla,0.03294220162982209
abx.change.cxm,1.0
abx.change.cro,0.2987736085188814
abx.change.fep,1.0
abx.change.mem,1.0
abx.change.amk,1.0
abx.change.van,0.02211112436366168
abx.change.cip,1.0
abx.change.lzd,1.0
abx.change.cli,0.4549150102862902
abx.change.mtz,1.0
abx.change.sxt,1.0
