,F_stat,p-value
infections_PC_17,0.48127286828050847,0.4933012048192771
demographics_PC_1,0.32559022957748307,0.5690602409638554
Q11201,1.6701879099861425,0.20057831325301204
Q15155,0.1377159613202655,0.714987951807229
Q14435,2.2589982416607373,0.14004819277108435
infections_PC_23,3.1758409797462743,0.07710843373493977
Q9NPH0,1.229255023565479,0.2754698795180723
Q9Y653,0.8408854561220034,0.3752289156626506
P80303,0.7766013588946369,0.38342168674698796
Q8NHJ6,4.048050917148624,0.04636144578313253
O15444,0.7346683735685346,0.40636144578313255
infections_PC_10,3.4177114414930063,0.06930120481927711
O95841,0.7364240495064099,0.3956626506024096
Q8NBS9,0.3977439166608796,0.5329156626506024
P40259,10.961371770537951,0.001542168674698795
O75356,0.00027066188228886003,0.9894939759036144
P42658,0.8005176389497421,0.3736867469879518
Q7L8A9,3.0317056238552174,0.08404819277108434
P80098,15.620132181282717,9.63855421686747e-05
P00352,2.479863321115472,0.11778313253012049
O00300,14.820227091629139,9.63855421686747e-05
P01258,0.8917224613545766,0.35171084337349395
O43827,1.3222580329948077,0.2568674698795181
Q9H4D0,3.385120732491406,0.06708433734939759
O75787,0.0008662696713226623,0.9745542168674699
context_PC_11,6.312902150549782,0.01233734939759036
P27797,5.238670926179606,0.021686746987951807
alat.high,1.657739683026879,0.19990361445783134
P18564,1.5784048002805584,0.21657831325301205
infections_PC_35,1.9308252898058336,0.1686746987951807
Q86VZ4,2.3448829238786804,0.13089156626506024
demographics_PC_4,1.3631251691729898,0.2730602409638554
Q13007,10.239473051776464,0.0018313253012048193
P20711,0.38159628949126195,0.5447710843373494
Q9Y2J8,2.7092772452346385,0.10024096385542168
P13611,7.8289220943433815,0.0056867469879518075
A6NI73,0.8679681902316785,0.35219277108433733
Q9GZM7,6.5271877601252495,0.011855421686746989
infections_PC_38,0.0004293452471846737,0.9838072289156626
Q13261,2.3453096817455465,0.12963855421686746
P42701,0.010798746347134137,0.9173012048192771
P49788,0.09592062613410708,0.7681927710843374
context_PC_9,5.217056415661487,0.02255421686746988
infections_PC_1,15.721181835122364,0.0002891566265060241
Q9NRA1,0.015017142563792104,0.9037108433734939
lactate.high,0.35161815975163496,0.5544096385542169
Q8NC01,0.009000810265188399,0.9260722891566265
Q8N6P7,0.8783272148695956,0.3783132530120482
Q6WN34,0.011488245740703796,0.9153734939759036
context_PC_17,0.379548372142082,0.5413012048192771
Q8NI22,7.951554816694496,0.005108433734939759
context_PC_4,9.589659132503554,0.002216867469879518
context_PC_19,1.5418687729060405,0.21513253012048192
P00749,3.257228413377079,0.07412048192771084
Q13478,10.732346911965326,0.0010602409638554217
P35237,0.7418601590101922,0.39826506024096386
O60240,4.6414125336780465,0.029783132530120483
Q9UHX3,0.03585728693820805,0.8473253012048193
P12724,4.021528467456541,0.048
P09668,0.4317406909691239,0.5165301204819277
infections_PC_29,0.09179845884117749,0.7653012048192771
Q9UHC6,0.010411756629798378,0.9216385542168675
Q5T4W7,1.2981090219938425,0.2823132530120482
P15514,19.219632003022056,9.63855421686747e-05
Q9HBB8,7.693734870214698,0.005975903614457831
O14713,0.09353521984304,0.7642409638554217
Q6DN72,2.4358080813377994,0.12780722891566265
temp.low,2.537104294196589,0.11672289156626506
Q8N608,4.086230489614825,0.045397590361445785
Q9BXN2,5.339066818068665,0.020240963855421686
P20936,0.35370555212991106,0.56
context_PC_20,1.6262337325272753,0.2060722891566265
Q13241,2.037131563205627,0.1592289156626506
Q9NQ88,0.16463124482309272,0.6950361445783132
Q8WVQ1,4.887331674629496,0.028530120481927712
P01375,6.326502580733328,0.01108433734939759
P80075,1.9650461529410594,0.16472289156626507
Q9UKJ0,4.1786173853427675,0.04279518072289157
P40121,1.7718287480079984,0.1862168674698795
P42702,13.563689422545666,0.0001927710843373494
P78423,15.89144960403679,9.63855421686747e-05
Q9NZQ7,0.2958915803883088,0.5800481927710843
Q96LA6,35.50329782898169,9.63855421686747e-05
Q92692,0.2326361794213482,0.6296867469879518
P78410,5.434762524298098,0.01908433734939759
Q8IU57,2.842477008622461,0.09879518072289156
P13500,8.093852886973862,0.004819277108433735
infections_PC_11,8.263383151206849,0.0026987951807228914
cap.refill,0.19990749600634522,0.6575421686746988
O14625,0.026350861876653805,0.8751807228915662
Q13275,0.9030943557650725,0.3406265060240964
context_PC_1,26.758218324826736,0.0001927710843373494
Q03403,6.341391186173845,0.012144578313253012
P19971,0.048555601677519794,0.8181204819277108
P29474,0.2530351484640602,0.620144578313253
Q0Z7S8,10.795489323104814,0.001542168674698795
Q9NY25,3.19051746541494,0.07884337349397591
infections_PC_21,1.3914137786911163,0.24212048192771085
P23526,1.5946730957244801,0.2137831325301205
