,F_stat,p-value
infections_PC_31,0.2236647892693701,0.6362409638554217
Q15661,0.6660735590829082,0.4113734939759036
Q8IZP9,0.1452357891612872,0.7051566265060241
O75688,2.9016841582798105,0.08934939759036145
P48730,2.992094800327722,0.08481927710843373
O15444,25.695453039932854,9.63855421686747e-05
Q9NRA1,0.08313752084632099,0.7773493975903615
context_PC_1,5.879727045563699,0.015710843373493977
O14788,0.7994629212884877,0.37821686746987954
Q01973,10.422027873120793,0.001542168674698795
cap.refill,3.4175087804221884,0.06457831325301205
Q15846,0.2525573973252076,0.6155180722891567
P80098,58.80676921410874,9.63855421686747e-05
Q8NFT8,12.658932776641743,0.0007710843373493976
P53539,19.873152686184564,9.63855421686747e-05
infections_PC_38,0.5389660938335976,0.472289156626506
Q86WD7,1.054554348291001,0.31527710843373496
psofa.cvs,3.7192253445729935,0.055036144578313254
context_PC_2,2.109946281228492,0.15402409638554218
ccc.summary,0.7129417550359074,0.39797590361445784
P21583,3.139213927901181,0.0780722891566265
P50452,69.81473655115896,9.63855421686747e-05
Q06418,16.078051310955992,0.0001927710843373494
Q7L8A9,0.2637927556441109,0.6124337349397591
Q92520,16.708242225270844,9.63855421686747e-05
P01222,0.11520906596835513,0.7419759036144579
Q15517,32.307809473804035,9.63855421686747e-05
P53582,3.091183476861447,0.08009638554216868
Q8WTU2,4.159623886384818,0.04144578313253012
P05412,18.716663408174853,9.63855421686747e-05
psofa.hem,12.075422732092722,0.00048192771084337347
context_PC_5,1.237950521967951,0.26920481927710843
O60760,5.019844474365471,0.02342168674698795
Q99748,8.494757821342434,0.002891566265060241
Q9NZQ7,9.442635748853878,0.0029879518072289156
Q9H6B4,31.368965261808267,9.63855421686747e-05
Q9Y2J8,22.536515384891644,9.63855421686747e-05
P01137,17.096692410787824,0.0001927710843373494
cons05.score,16.82518651728742,9.63855421686747e-05
Q13291,0.583338642089077,0.44857831325301206
P49771,17.195547444054807,0.0002891566265060241
Q9BYZ8,9.385056297316428,0.003951807228915662
Q9BXJ7,20.666473877601604,9.63855421686747e-05
Q02246,3.247417167351061,0.07624096385542169
Q03431,12.741939043581908,0.0006746987951807229
Q08334,44.100298693583426,9.63855421686747e-05
P19022,14.723203314727236,0.0003855421686746988
O75787,45.894576101398,9.63855421686747e-05
pelod.resp,7.482735535716129,0.007325301204819277
P58499,22.842825267766933,9.63855421686747e-05
context_PC_16,2.4731022322039897,0.11797590361445782
infections_PC_1,0.012493185937317543,0.9104578313253012
psofa.score,17.25078816095907,0.0001927710843373494
Q9Y286,55.71502004120692,9.63855421686747e-05
P19429,10.8827276056745,0.0005783132530120482
pelod.hem,7.639306101275653,0.006746987951807229
P15018,36.01778475879259,9.63855421686747e-05
Q9ULX7,0.018884202977067905,0.8951325301204819
P49788,0.4231220887397429,0.535710843373494
O95544,34.13493554471658,9.63855421686747e-05
P05112,4.442050744692332,0.035759036144578316
P09668,23.278335138130807,9.63855421686747e-05
