,0
cate_neonate,0.44413924223469087
eth_asian,1.0
eth_mixed,0.7668744553291046
eth_caucasian,0.512780210415867
eth_african,0.7205709090548275
eth_jewish,
sex,0.7636628234918441
ccc.neuro,1.0
ccc.cardio,1.0
ccc.pulmo,1.0
ccc.uro,0.7189832437653662
ccc.gastro,0.013126624032596696
ccc.haemimmuno,0.6188524590163934
ccc.metabol,1.0
ccc.malform,1.0
ccc.onco,0.0010514134480998766
ccc.neo,0.7082736978762261
ccc.surg,0.02268661946354312
ccc.techdep,0.11798481940598249
ccc.transplant,1.0
cate_comorbidity,0.04031637571794992
cate_healthy,0.1125195111339625
cons05.resp,0.007554198139001048
cons05.cvs,0.1125195111339625
cons05.cns,0.7822897919514239
cons05.ren,0.27839554150461787
cons05.hep,1.0
cons05.hem,0.11442531468401573
niv,2.6247540847835566e-11
iv,0.07762628669044677
hfnc,0.06303043152009852
ecls,1.0
inotrope,0.6100716461717286
crrt,0.6806222262476225
focus_abdominal,0.027950169920021424
focus_clabsi,0.0019819221188428823
focus_cns,0.05782793776556157
focus_earnosethroat,0.3654560275337379
focus_endocarditis,0.02878474444084657
focus_osteoarticular,
focus_other,
focus_pneumonia,0.25631184595397505
focus_primbsi,0.006279309053174422
focus_skin,1.0
focus_toxic_shock,
focus_uti,1.0
focus_wound,0.09804281287054635
cahai_ca,0.13786805912125732
cahai_eos,0.627363891943265
cahai_hai,0.477136822360106
cahai_los.ca,0.005081479764679901
cahai_los.hai,0.26077834287516205
patho_candida,1.0
patho_cons,0.00959099316363414
patho_ecoli,0.005214558713897793
patho_enterococcus,0.6824064596205409
patho_hinfluenzae,0.2432287954383464
patho_klebsiella,0.6806222262476225
patho_nmeningitidis,0.4945652173913043
patho_othergneg,0.07856829498073029
patho_othergpos,1.0
patho_paeruginosa,1.0
patho_sagalactiae,9.17427712664538e-08
patho_saureus,0.013126624032596696
patho_spneumoniae,0.2815121531540903
patho_spyogenes,1.0
patho_viridansgroup,0.0007163073106690843
abx.change.pen,0.0020621702306317094
abx.change.oxa,0.4028094176484973
abx.change.pip,
abx.change.cla,0.6806222262476225
abx.change.cxm,1.0
abx.change.cro,0.11064993660093211
abx.change.fep,0.6806222262476225
abx.change.mem,0.004900762154332154
abx.change.amk,0.11591432441499155
abx.change.van,0.00028813068920621087
abx.change.cip,0.4973271560940841
abx.change.lzd,
abx.change.cli,0.4973271560940841
abx.change.mtz,
abx.change.sxt,0.4945652173913043
