,0
cate_neonate,0.3848096072783962
eth_asian,1.0
eth_mixed,0.35761302878159557
eth_caucasian,0.8445151536426467
eth_african,0.749557472705044
eth_jewish,1.0
sex,0.6809499793483977
ccc.neuro,0.7352464711453321
ccc.cardio,1.0
ccc.pulmo,0.4519608726852783
ccc.uro,0.7939611031534302
ccc.gastro,0.48923848732988023
ccc.haemimmuno,1.0
ccc.metabol,0.3185602216010018
ccc.malform,0.2153341554591358
ccc.onco,0.7352464711453321
ccc.neo,0.0002846699266344017
ccc.surg,0.4644370646602447
ccc.techdep,1.0
ccc.transplant,0.3922293868333259
cate_comorbidity,0.01690484858056262
cate_healthy,0.13133285754453183
cons05.resp,1.3191803154836225e-05
cons05.cvs,0.005257058305779796
cons05.cns,0.007435865814121279
cons05.ren,0.24393885419084402
cons05.hep,0.033640590347283554
cons05.hem,0.0007705550874802514
niv,0.03281062818188278
iv,7.781396154047906e-05
hfnc,0.18051631200917437
ecls,0.43290043290043284
inotrope,0.1313776855206063
crrt,0.07974178849439909
focus_abdominal,0.2816848218305953
focus_clabsi,0.07399640678041967
focus_cns,1.0
focus_earnosethroat,0.2381128239959071
focus_endocarditis,0.7004625125081636
focus_osteoarticular,1.0
focus_other,0.3185602216010018
focus_pneumonia,0.00030058192664580833
focus_primbsi,0.7144062130494807
focus_skin,0.37198338969920963
focus_toxic_shock,0.43290043290043284
focus_uti,1.0608577406319956e-05
focus_wound,0.30584672226017423
cahai_ca,0.5977547699784285
cahai_eos,0.7939611031534302
cahai_hai,0.09391848085899487
cahai_los.ca,0.0028226357188076375
cahai_los.hai,0.0011647969543681742
patho_candida,0.3185602216010018
patho_cons,0.26929966218348733
patho_ecoli,0.005851313243113865
patho_enterococcus,0.749557472705044
patho_hinfluenzae,1.0
patho_klebsiella,1.0
patho_nmeningitidis,0.5800857581757524
patho_othergneg,1.0
patho_othergpos,0.2603049124788255
patho_paeruginosa,1.0
patho_sagalactiae,1.0
patho_saureus,0.6249843805057553
patho_spneumoniae,0.13405699718942848
patho_spyogenes,0.02186422981520537
patho_viridansgroup,0.1352940059384355
abx.change.pen,0.5680947629650988
abx.change.oxa,0.6340412783872316
abx.change.pip,1.0
abx.change.cla,1.0
abx.change.cxm,0.1352940059384355
abx.change.cro,0.15595812946622795
abx.change.fep,0.6546149378920663
abx.change.mem,0.7294843668518172
abx.change.amk,1.0
abx.change.van,0.1389601488177186
abx.change.cip,
abx.change.lzd,0.43290043290043284
abx.change.cli,0.07974178849439909
abx.change.mtz,0.5068699416525503
abx.change.sxt,
