,F_stat,p-value
P43629,0.32074869312689275,0.5659759036144578
P09668,1.377802352942064,0.24048192771084337
Q9BQB4,0.002133213969818904,0.9626987951807229
context_PC_15,10.84746393142172,0.0010602409638554217
infections_PC_25,8.566641897363365,0.003469879518072289
Q13291,1.7923455764565899,0.18265060240963854
P02778,0.3905822464222572,0.5313734939759036
infections_PC_10,2.3926210125122997,0.12549397590361447
demographics_PC_1,0.14405627304300841,0.7066024096385543
O95760,2.512947680928064,0.12404819277108434
P03956,0.16081610197208995,0.6943614457831325
infections_PC_18,0.010565746435201771,0.9184578313253012
Q8NBJ7,4.736464893745604,0.03132530120481928
P63241,0.009739504347582733,0.9198072289156627
Q9NRJ3,12.286500242536738,0.0003855421686746988
P20783,2.8770493271336997,0.0891566265060241
P30838,1.1244455817150179,0.28289156626506023
pao2.low,1.4796545926073956,0.2525301204819277
crea.high,2.749767138963729,0.10024096385542168
context_PC_9,0.32320439276698,0.5733975903614458
infections_PC_31,5.623813455366324,0.01436144578313253
O75688,0.9355203866699906,0.33551807228915664
Q9NYY1,0.7992748085616044,0.472289156626506
Q9NPH0,1.8819744587484308,0.17378313253012048
Q6WN34,6.634005510484524,0.010409638554216867
P21246,0.12834548893363287,0.7133493975903614
pelod.ren,2.8560149280701554,0.09224096385542169
P22466,0.47700938350216526,0.5012048192771085
P50135,9.47551691696591,0.003469879518072289
P01583,11.505116786158041,0.0001927710843373494
infections_PC_32,2.22063326894995,0.13850602409638554
Q9HBB8,0.45964205016111936,0.49465060240963854
context_PC_17,0.0237719663779509,0.8803855421686747
Q9P0J1,0.20478283572757502,0.6660240963855422
Q07325,0.6504048314408654,0.42226506024096383
P31431,17.470913509957036,0.0001927710843373494
P29017,13.135335955888529,0.0002891566265060241
Q13007,1.184004089275498,0.2943614457831325
P14784,0.2061915859024147,0.651277108433735
context_PC_4,42.20477543355397,9.63855421686747e-05
context_PC_8,0.3107812369231225,0.5786987951807229
P10145,0.018317631949276273,0.8901204819277109
O75475,0.46365602872900924,0.49850602409638556
Q9BZW8,10.405688952637012,0.0013493975903614457
Q86WD7,6.38553496606115,0.011469879518072289
Q9UMR7,5.028376870316246,0.027373493975903614
P48730,0.46369082937837086,0.503132530120482
anc.low,13.068263541853181,0.00048192771084337347
alat.high,0.000464833407080412,0.983132530120482
