,F_stat,p-value
P20783,9.204620624751001,0.00163855421686747
psofa.hep,4.038463574570147,0.046795180722891565
context_PC_20,1.9791550482375266,0.15980722891566265
context_PC_22,0.36516896905491264,0.5497831325301205
Q06830,11.41216248992559,0.0006746987951807229
Q13291,6.093951605696452,0.013783132530120482
infections_PC_6,4.033695438965729,0.04395180722891566
P09668,3.960111575032546,0.0476144578313253
anc.low,8.446319878873588,0.004240963855421687
Q9BQB4,2.730326400175557,0.10660240963855422
Q9NR28,2.666180427327853,0.10332530120481928
Q6DN72,62.65648575572082,9.63855421686747e-05
context_PC_16,5.333046444735813,0.02130120481927711
Q9UHF4,0.8698744883725368,0.40587951807228917
P35070,1.5078001257318536,0.216
Q9NRA1,4.204665015831272,0.043373493975903614
O95502,3.4470429906354406e-05,0.995855421686747
infections_PC_12,0.8170405127380284,0.3760963855421687
Q6UXB4,43.97323705211325,9.63855421686747e-05
Q9HAW4,0.2577588882307202,0.6382650602409639
Q9Y5V3,0.09463496570135135,0.7547951807228915
O60449,30.581502611152708,9.63855421686747e-05
P01579,1.3382348148019028,0.25272289156626504
infections_PC_37,12.79178434968773,0.0002891566265060241
P16083,5.880536216180657,0.007228915662650603
paco2.high,0.04844795310518309,0.8258313253012048
wcc.low,10.225096507323414,0.0014457831325301205
Q96P31,22.741949594646254,9.63855421686747e-05
P78423,16.3334801407278,0.0002891566265060241
Q13241,59.11437929541492,9.63855421686747e-05
,6.752489020076921,0.00925301204819277
P21583,10.920871528397749,0.0008674698795180722
Q969D9,0.4867741387824605,0.4883855421686747
P01374,49.84764962851062,9.63855421686747e-05
P52294,2.198181046478791,0.13927710843373495
psofa.score,47.02833653982554,9.63855421686747e-05
P21246,0.8798086984042824,0.35296385542168673
infections_PC_19,4.177423929006485,0.039421686746987955
P19971,0.054534050829373855,0.8139759036144578
P18627,37.323903011944935,9.63855421686747e-05
Q11201,0.13471633359310334,0.7143132530120482
Q8N6P7,0.3513220021487713,0.568289156626506
sbp.low,33.65213200084469,9.63855421686747e-05
P14784,3.2188970980090246,0.07440963855421687
P23526,2.73556720192731,0.09763855421686747
context_PC_4,7.996692004681085,0.0013493975903614457
Q8IU57,60.26008532889702,9.63855421686747e-05
P29017,15.72815606807003,0.0002891566265060241
demographics_PC_5,1.7770782622216625,0.18081927710843373
Q15116,5.290733140000461,0.023710843373493978
infections_PC_9,9.802211046224016,0.0017349397590361445
P19022,4.306395386936108,0.041927710843373496
Q15517,15.155794644679673,0.0002891566265060241
bili.high,0.08100631585358464,0.7745542168674698
P78410,33.5188796385612,9.63855421686747e-05
Q9Y2J8,0.9111062386397705,0.34004819277108433
Q9UNE0,7.8069065159129165,0.00472289156626506
Q7L5Y9,0.15627159426085382,0.6878072289156627
P06850,9.749276650000906,0.002216867469879518
infections_PC_18,2.3040599894076195,0.1352289156626506
P43234,0.7832229934870357,0.3896867469879518
Q9P0M4,36.07770431489966,9.63855421686747e-05
infections_PC_20,0.8167988376059685,0.3659759036144578
O95831,6.0205585616919235,0.013590361445783133
Q9BZW8,40.74402156072295,9.63855421686747e-05
O75688,0.5559403711655774,0.45696385542168677
Q14435,12.661620456080813,0.0005783132530120482
Q9UKX5,30.613605158604017,9.63855421686747e-05
infections_PC_26,18.34744531380656,9.63855421686747e-05
context_PC_17,0.24653109550261854,0.6213975903614458
P02778,3.00378972417126,0.08375903614457832
P50591,60.163216914042195,9.63855421686747e-05
Q8WTT0,60.78445204013542,9.63855421686747e-05
O75787,0.3829197721829753,0.544289156626506
O76036,42.800854768976315,9.63855421686747e-05
P13611,5.9934923817180215,0.013686746987951807
O75354,0.9975496019193615,0.3229879518072289
P15018,0.9036805588731746,0.34313253012048195
Q15846,15.517940840729402,0.0003855421686746988
infections_PC_5,0.23067320762964996,0.6306506024096385
A6NI73,0.08500886792840297,0.7714698795180723
P01375,37.34231088561447,9.63855421686747e-05
P42701,7.416546386562548,0.007325301204819277
infections_PC_38,3.270149567630593,0.07026506024096385
infections_PC_14,0.16570412290308842,0.6914698795180723
P00749,29.02079284069966,9.63855421686747e-05
cons05.score,69.0115910949673,9.63855421686747e-05
O14625,27.62090507101721,9.63855421686747e-05
Q9UQV4,2.493062412063329,0.1188433734939759
infections_PC_32,17.66481679015141,0.0002891566265060241
infections_PC_2,57.85622572470358,9.63855421686747e-05
P01732,45.05680569347809,9.63855421686747e-05
P09104,0.9738878091455623,0.3240481927710843
Q9Y5K6,3.491634965826457,0.06390361445783133
infections_PC_22,0.03137398728812587,0.8582168674698795
O00300,15.247303412232162,0.0001927710843373494
