,0
cate_neonate,0.18009811825990862
eth_asian,0.4161870557029146
eth_mixed,0.4161870557029146
eth_caucasian,0.8033679193328838
eth_african,0.660826094646022
eth_jewish,1.0
sex,0.8693678091093325
ccc.neuro,1.0
ccc.cardio,0.4495233103179662
ccc.pulmo,0.7386043507286632
ccc.uro,0.660826094646022
ccc.gastro,0.00025476773779182485
ccc.haemimmuno,
ccc.metabol,1.0
ccc.malform,1.0
ccc.onco,1.8540093206611414e-05
ccc.neo,0.659489620583992
ccc.surg,0.0011060019065062378
ccc.techdep,0.00045555704918522495
ccc.transplant,0.3446327683615819
cate_comorbidity,6.444998162252388e-08
cate_healthy,2.6435312770931254e-06
cons05.resp,0.23872574905233246
cons05.cvs,0.05297889276771399
cons05.cns,0.5483626866946432
cons05.ren,0.660826094646022
cons05.hep,0.11194650572686368
cons05.hem,2.5542497694149707e-07
niv,0.033670632424477126
iv,0.02083040697734323
hfnc,1.0
ecls,
inotrope,0.4495233103179662
crrt,1.0
focus_abdominal,0.4244226206508134
focus_clabsi,1.0752742224329566e-07
focus_cns,0.5826170282404337
focus_earnosethroat,0.16589996170186233
focus_endocarditis,1.0
focus_osteoarticular,0.2732445520581115
focus_other,0.3446327683615819
focus_pneumonia,0.057810015875078336
focus_primbsi,0.0012484293924852994
focus_skin,0.16674544323399487
focus_toxic_shock,0.3446327683615819
focus_uti,0.02083775853584191
focus_wound,0.0026315118958817117
cahai_ca,1.0
cahai_eos,0.33463850556583097
cahai_hai,0.1491836990012821
cahai_los.ca,0.0022049792016826802
cahai_los.hai,0.192879562296182
patho_candida,1.0
patho_cons,0.10629465176906347
patho_ecoli,0.0026386310166778342
patho_enterococcus,1.0
patho_hinfluenzae,1.0
patho_klebsiella,0.29999266270452707
patho_nmeningitidis,1.0
patho_othergneg,0.5157528203992825
patho_othergpos,0.11883116883116882
patho_paeruginosa,0.4161870557029146
patho_sagalactiae,0.007410998681810875
patho_saureus,0.4333099340064919
patho_spneumoniae,0.0006693198811136625
patho_spyogenes,0.26590945815679196
patho_viridansgroup,0.7205442876880981
abx.change.pen,0.013276488087050831
abx.change.oxa,0.7205442876880981
abx.change.pip,
abx.change.cla,1.0
abx.change.cxm,0.26590945815679196
abx.change.cro,0.5517386022080742
abx.change.fep,0.3446327683615819
abx.change.mem,0.04445949090591963
abx.change.amk,0.04861622000350324
abx.change.van,0.004540669802910412
abx.change.cip,1.0
abx.change.lzd,
abx.change.cli,0.5457113507960966
abx.change.mtz,0.3446327683615819
abx.change.sxt,1.0
