,0
cate_neonate,0.15460872952762456
eth_asian,1.0
eth_mixed,0.028272993321820906
eth_caucasian,0.15122363453743937
eth_african,1.0
eth_jewish,
sex,0.8625009352725688
ccc.neuro,1.0
ccc.cardio,0.17042389239373876
ccc.pulmo,0.008847986516829272
ccc.uro,0.19644039064783692
ccc.gastro,0.7262972374911145
ccc.haemimmuno,0.5318610536001839
ccc.metabol,0.5318610536001839
ccc.malform,0.09264956096375292
ccc.onco,1.0
ccc.neo,0.0204894729097825
ccc.surg,0.05160428260540396
ccc.techdep,0.30927423380253566
ccc.transplant,1.0
cate_comorbidity,0.8572239171254417
cate_healthy,0.0765881213530556
cons05.resp,7.527609462394361e-22
cons05.cvs,2.255882490037154e-06
cons05.cns,5.539553960294508e-06
cons05.ren,0.051974574047892706
cons05.hep,0.2894899716095873
cons05.hem,0.010734713178862652
niv,0.24890952411752054
iv,2.3619458485788253e-26
hfnc,0.2077716941928378
ecls,0.31481481481481477
inotrope,1.5787485178702986e-06
crrt,0.03443966390872446
focus_abdominal,0.19644039064783692
focus_clabsi,0.0030987992251085986
focus_cns,1.0
focus_earnosethroat,0.6659721947882189
focus_endocarditis,0.6503842305450025
focus_osteoarticular,1.0
focus_other,0.5908200624156326
focus_pneumonia,0.051974574047892706
focus_primbsi,0.19075305368982504
focus_skin,0.434436681944839
focus_toxic_shock,0.31481481481481477
focus_uti,0.00013945041799072182
focus_wound,0.17797819037412851
cahai_ca,0.006983388108979069
cahai_eos,0.5603939379053697
cahai_hai,0.14474642661243123
cahai_los.ca,0.5048140809872137
cahai_los.hai,0.053243812268113894
patho_candida,0.5908200624156326
patho_cons,0.2258196909262185
patho_ecoli,0.24276821729362041
patho_enterococcus,0.6503842305450025
patho_hinfluenzae,0.17996440654629559
patho_klebsiella,0.26164880435258026
patho_nmeningitidis,0.23342247527030133
patho_othergneg,0.7425033221133512
patho_othergpos,1.0
patho_paeruginosa,1.0
patho_sagalactiae,0.39324264912241014
patho_saureus,0.48529202289117357
patho_spneumoniae,0.4325667318443219
patho_spyogenes,0.7075290480619337
patho_viridansgroup,0.5523421325051759
abx.change.pen,0.4495963582246689
abx.change.oxa,0.7981003762835102
abx.change.pip,1.0
abx.change.cla,0.7425033221133512
abx.change.cxm,0.5523421325051759
abx.change.cro,0.4112437165144148
abx.change.fep,1.0
abx.change.mem,0.5202490151515858
abx.change.amk,0.17797819037412851
abx.change.van,0.7665757765524922
abx.change.cip,
abx.change.lzd,
abx.change.cli,1.0
abx.change.mtz,0.31481481481481477
abx.change.sxt,1.0
