,0
cate_neonate,0.3274661255462682
eth_asian,1.0
eth_mixed,1.0
eth_caucasian,0.8162398149732543
eth_african,0.7360236694875717
eth_jewish,
sex,0.5495786366298605
ccc.neuro,0.7232384910866847
ccc.cardio,0.340385488475951
ccc.pulmo,1.0
ccc.uro,0.7360236694875717
ccc.gastro,0.112997603999736
ccc.haemimmuno,1.0
ccc.metabol,0.5741724648663544
ccc.malform,0.01058286419923232
ccc.onco,4.729938604910295e-19
ccc.neo,0.654110728840298
ccc.surg,0.6437104947848136
ccc.techdep,0.3991851356139039
ccc.transplant,0.5741724648663544
cate_comorbidity,1.0968396493183851e-07
cate_healthy,1.6412714318312263e-07
cons05.resp,0.20735452586378672
cons05.cvs,0.8371321473089179
cons05.cns,0.07590593286305226
cons05.ren,0.07454028559618944
cons05.hep,0.010593431583742464
cons05.hem,5.537793301836514e-13
niv,0.05398874391751899
iv,0.3269842636956499
hfnc,0.26447971204188486
ecls,
inotrope,0.046544838330911456
crrt,1.0
focus_abdominal,0.398149026825639
focus_clabsi,3.27990972587576e-08
focus_cns,0.1225280411849832
focus_earnosethroat,0.40390196638448533
focus_endocarditis,0.6395110813683423
focus_osteoarticular,0.3991851356139039
focus_other,0.2424525395924333
focus_pneumonia,1.0
focus_primbsi,0.08029657326201896
focus_skin,1.0
focus_toxic_shock,0.421875
focus_uti,2.857813014248009e-05
focus_wound,0.24189189497009128
cahai_ca,0.3035884234298657
cahai_eos,0.24498869167834164
cahai_hai,1.0
cahai_los.ca,0.1225280411849832
cahai_los.hai,0.6880947386538938
patho_candida,1.0
patho_cons,0.5249653517859885
patho_ecoli,0.369461898345125
patho_enterococcus,1.0
patho_hinfluenzae,0.5096531413612566
patho_klebsiella,1.0
patho_nmeningitidis,1.0
patho_othergneg,0.1308416839154174
patho_othergpos,1.0
patho_paeruginosa,0.3269842636956499
patho_sagalactiae,0.10112478221840163
patho_saureus,0.30258045790715354
patho_spneumoniae,0.2202803574889188
patho_spyogenes,0.40390196638448533
patho_viridansgroup,0.03063895181016139
abx.change.pen,0.0684349015338089
abx.change.oxa,0.22001122264075387
abx.change.pip,0.5096531413612566
abx.change.cla,0.5230154465057759
abx.change.cxm,1.0
abx.change.cro,0.12093719153344995
abx.change.fep,0.16405240344790906
abx.change.mem,1.0
abx.change.amk,0.471049265675019
abx.change.van,0.10930398849462677
abx.change.cip,0.07347065307247176
abx.change.lzd,0.421875
abx.change.cli,0.5096531413612566
abx.change.mtz,
abx.change.sxt,1.0
